index_col,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
"('frontend@GET@/hotels', 'us-east-1', 'profile@POST@/profile.Profile/GetProfiles')",1,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-east-1,us-east-1,72,72,1.0
"('frontend@GET@/hotels', 'us-west-1', 'profile@POST@/profile.Profile/GetProfiles')",1,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-west-1,us-west-1,113,113,1.0
"('frontend@GET@/hotels', 'us-central-1', 'profile@POST@/profile.Profile/GetProfiles')",1,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-central-1,us-central-1,51,51,1.0
"('frontend@GET@/hotels', 'us-east-1', 'reservation@POST@/reservation.Reservation/CheckAvailability')",1,frontend,reservation,frontend@GET@/hotels,reservation@POST@/reservation.Reservation/CheckAvailability,us-east-1,us-east-1,72,72,1.0
"('frontend@GET@/hotels', 'us-west-1', 'reservation@POST@/reservation.Reservation/CheckAvailability')",1,frontend,reservation,frontend@GET@/hotels,reservation@POST@/reservation.Reservation/CheckAvailability,us-west-1,us-west-1,113,113,1.0
"('frontend@GET@/hotels', 'us-central-1', 'reservation@POST@/reservation.Reservation/CheckAvailability')",1,frontend,reservation,frontend@GET@/hotels,reservation@POST@/reservation.Reservation/CheckAvailability,us-central-1,us-central-1,51,51,1.0
"('frontend@GET@/hotels', 'us-east-1', 'search@POST@/search.Search/Nearby')",1,frontend,search,frontend@GET@/hotels,search@POST@/search.Search/Nearby,us-east-1,us-east-1,72,72,1.0
"('frontend@GET@/hotels', 'us-west-1', 'search@POST@/search.Search/Nearby')",1,frontend,search,frontend@GET@/hotels,search@POST@/search.Search/Nearby,us-west-1,us-west-1,113,113,1.0
"('frontend@GET@/hotels', 'us-central-1', 'search@POST@/search.Search/Nearby')",1,frontend,search,frontend@GET@/hotels,search@POST@/search.Search/Nearby,us-central-1,us-central-1,51,51,1.0
"('slateingress@GET@/hotels', 'us-east-1', 'frontend@GET@/hotels')",1,slateingress,frontend,slateingress@GET@/hotels,frontend@GET@/hotels,us-east-1,us-east-1,72,72,1.0
"('slateingress@GET@/hotels', 'us-west-1', 'frontend@GET@/hotels')",1,slateingress,frontend,slateingress@GET@/hotels,frontend@GET@/hotels,us-west-1,us-west-1,113,584,0.1934931506849315
"('slateingress@GET@/hotels', 'us-west-1', 'frontend@GET@/hotels')",1,slateingress,frontend,slateingress@GET@/hotels,frontend@GET@/hotels,us-west-1,us-south-1,471,584,0.8065068493150684
"('slateingress@GET@/hotels', 'us-central-1', 'frontend@GET@/hotels')",1,slateingress,frontend,slateingress@GET@/hotels,frontend@GET@/hotels,us-central-1,us-central-1,51,51,1.0
"('slateingress@GET@/hotels', 'us-south-1', 'frontend@GET@/hotels')",1,slateingress,frontend,slateingress@GET@/hotels,frontend@GET@/hotels,us-south-1,us-south-1,59,59,1.0
"('search@POST@/search.Search/Nearby', 'us-east-1', 'geo@POST@/geo.Geo/Nearby')",1,search,geo,search@POST@/search.Search/Nearby,geo@POST@/geo.Geo/Nearby,us-east-1,us-east-1,72,72,1.0
"('search@POST@/search.Search/Nearby', 'us-west-1', 'geo@POST@/geo.Geo/Nearby')",1,search,geo,search@POST@/search.Search/Nearby,geo@POST@/geo.Geo/Nearby,us-west-1,us-west-1,113,113,1.0
"('search@POST@/search.Search/Nearby', 'us-central-1', 'geo@POST@/geo.Geo/Nearby')",1,search,geo,search@POST@/search.Search/Nearby,geo@POST@/geo.Geo/Nearby,us-central-1,us-central-1,50,50,1.0
"('search@POST@/search.Search/Nearby', 'us-east-1', 'rate@POST@/rate.Rate/GetRates')",1,search,rate,search@POST@/search.Search/Nearby,rate@POST@/rate.Rate/GetRates,us-east-1,us-east-1,72,72,1.0
"('search@POST@/search.Search/Nearby', 'us-west-1', 'rate@POST@/rate.Rate/GetRates')",1,search,rate,search@POST@/search.Search/Nearby,rate@POST@/rate.Rate/GetRates,us-west-1,us-west-1,113,113,1.0
"('search@POST@/search.Search/Nearby', 'us-central-1', 'rate@POST@/rate.Rate/GetRates')",1,search,rate,search@POST@/search.Search/Nearby,rate@POST@/rate.Rate/GetRates,us-central-1,us-central-1,50,50,1.0
"('slateingress@POST@/user', 'us-east-1', 'frontend@POST@/user')",1,slateingress,frontend,slateingress@POST@/user,frontend@POST@/user,us-east-1,us-east-1,101,101,1.0
"('slateingress@POST@/user', 'us-west-1', 'frontend@POST@/user')",1,slateingress,frontend,slateingress@POST@/user,frontend@POST@/user,us-west-1,us-west-1,168,168,1.0
"('slateingress@POST@/user', 'us-central-1', 'frontend@POST@/user')",1,slateingress,frontend,slateingress@POST@/user,frontend@POST@/user,us-central-1,us-central-1,77,77,1.0
"('slateingress@POST@/user', 'us-south-1', 'frontend@POST@/user')",1,slateingress,frontend,slateingress@POST@/user,frontend@POST@/user,us-south-1,us-south-1,91,91,1.0
"('frontend@POST@/user', 'us-east-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/user,user@POST@/user.User/CheckUser,us-east-1,us-east-1,101,101,1.0
"('frontend@POST@/user', 'us-west-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/user,user@POST@/user.User/CheckUser,us-west-1,us-west-1,168,168,1.0
"('frontend@POST@/user', 'us-central-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/user,user@POST@/user.User/CheckUser,us-central-1,us-central-1,77,77,1.0
"('frontend@POST@/user', 'us-south-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/user,user@POST@/user.User/CheckUser,us-south-1,us-south-1,91,91,1.0
"('frontend@GET@/recommendations', 'us-east-1', 'profile@POST@/profile.Profile/GetProfiles')",1,frontend,profile,frontend@GET@/recommendations,profile@POST@/profile.Profile/GetProfiles,us-east-1,us-east-1,100,100,1.0
"('frontend@GET@/recommendations', 'us-west-1', 'profile@POST@/profile.Profile/GetProfiles')",1,frontend,profile,frontend@GET@/recommendations,profile@POST@/profile.Profile/GetProfiles,us-west-1,us-west-1,182,182,1.0
"('frontend@GET@/recommendations', 'us-central-1', 'profile@POST@/profile.Profile/GetProfiles')",1,frontend,profile,frontend@GET@/recommendations,profile@POST@/profile.Profile/GetProfiles,us-central-1,us-central-1,77,77,1.0
"('frontend@GET@/recommendations', 'us-east-1', 'recommendation@POST@/recommendation.Recommendation/GetRecommendations')",1,frontend,recommendation,frontend@GET@/recommendations,recommendation@POST@/recommendation.Recommendation/GetRecommendations,us-east-1,us-east-1,100,100,1.0
"('frontend@GET@/recommendations', 'us-west-1', 'recommendation@POST@/recommendation.Recommendation/GetRecommendations')",1,frontend,recommendation,frontend@GET@/recommendations,recommendation@POST@/recommendation.Recommendation/GetRecommendations,us-west-1,us-west-1,182,182,1.0
"('frontend@GET@/recommendations', 'us-central-1', 'recommendation@POST@/recommendation.Recommendation/GetRecommendations')",1,frontend,recommendation,frontend@GET@/recommendations,recommendation@POST@/recommendation.Recommendation/GetRecommendations,us-central-1,us-central-1,77,77,1.0
"('slateingress@GET@/recommendations', 'us-east-1', 'frontend@GET@/recommendations')",1,slateingress,frontend,slateingress@GET@/recommendations,frontend@GET@/recommendations,us-east-1,us-east-1,100,100,1.0
"('slateingress@GET@/recommendations', 'us-west-1', 'frontend@GET@/recommendations')",1,slateingress,frontend,slateingress@GET@/recommendations,frontend@GET@/recommendations,us-west-1,us-west-1,182,182,1.0
"('slateingress@GET@/recommendations', 'us-central-1', 'frontend@GET@/recommendations')",1,slateingress,frontend,slateingress@GET@/recommendations,frontend@GET@/recommendations,us-central-1,us-central-1,77,77,1.0
"('slateingress@GET@/recommendations', 'us-south-1', 'frontend@GET@/recommendations')",1,slateingress,frontend,slateingress@GET@/recommendations,frontend@GET@/recommendations,us-south-1,us-south-1,80,80,1.0
"('slateingress@POST@/reservation', 'us-east-1', 'frontend@POST@/reservation')",1,slateingress,frontend,slateingress@POST@/reservation,frontend@POST@/reservation,us-east-1,us-east-1,88,88,1.0
"('slateingress@POST@/reservation', 'us-west-1', 'frontend@POST@/reservation')",1,slateingress,frontend,slateingress@POST@/reservation,frontend@POST@/reservation,us-west-1,us-west-1,513,615,0.8341463414634146
"('slateingress@POST@/reservation', 'us-west-1', 'frontend@POST@/reservation')",1,slateingress,frontend,slateingress@POST@/reservation,frontend@POST@/reservation,us-west-1,us-south-1,102,615,0.16585365853658537
"('slateingress@POST@/reservation', 'us-central-1', 'frontend@POST@/reservation')",1,slateingress,frontend,slateingress@POST@/reservation,frontend@POST@/reservation,us-central-1,us-central-1,72,73,0.9863013698630136
"('slateingress@POST@/reservation', 'us-central-1', 'frontend@POST@/reservation')",1,slateingress,frontend,slateingress@POST@/reservation,frontend@POST@/reservation,us-central-1,us-south-1,1,73,0.0136986301369863
"('slateingress@POST@/reservation', 'us-south-1', 'frontend@POST@/reservation')",1,slateingress,frontend,slateingress@POST@/reservation,frontend@POST@/reservation,us-south-1,us-south-1,69,69,1.0
"('frontend@POST@/reservation', 'us-east-1', 'reservation@POST@/reservation.Reservation/MakeReservation')",1,frontend,reservation,frontend@POST@/reservation,reservation@POST@/reservation.Reservation/MakeReservation,us-east-1,us-east-1,88,88,1.0
"('frontend@POST@/reservation', 'us-west-1', 'reservation@POST@/reservation.Reservation/MakeReservation')",1,frontend,reservation,frontend@POST@/reservation,reservation@POST@/reservation.Reservation/MakeReservation,us-west-1,us-west-1,513,513,1.0
"('frontend@POST@/reservation', 'us-central-1', 'reservation@POST@/reservation.Reservation/MakeReservation')",1,frontend,reservation,frontend@POST@/reservation,reservation@POST@/reservation.Reservation/MakeReservation,us-central-1,us-central-1,72,72,1.0
"('frontend@POST@/reservation', 'us-east-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/reservation,user@POST@/user.User/CheckUser,us-east-1,us-east-1,88,88,1.0
"('frontend@POST@/reservation', 'us-west-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/reservation,user@POST@/user.User/CheckUser,us-west-1,us-west-1,513,513,1.0
"('frontend@POST@/reservation', 'us-central-1', 'user@POST@/user.User/CheckUser')",1,frontend,user,frontend@POST@/reservation,user@POST@/user.User/CheckUser,us-central-1,us-central-1,72,72,1.0
"('SOURCE', 'XXXX', 'slateingress@GET@/hotels')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-east-1,72,764,0.09424083769633508
"('SOURCE', 'XXXX', 'slateingress@GET@/hotels')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-west-1,583,764,0.7630890052356021
"('SOURCE', 'XXXX', 'slateingress@GET@/hotels')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-central-1,50,764,0.06544502617801047
"('SOURCE', 'XXXX', 'slateingress@GET@/hotels')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/hotels,XXXX,us-south-1,59,764,0.07722513089005235
"('SOURCE', 'XXXX', 'slateingress@POST@/user')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-east-1,101,437,0.2311212814645309
"('SOURCE', 'XXXX', 'slateingress@POST@/user')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-west-1,168,437,0.38443935926773454
"('SOURCE', 'XXXX', 'slateingress@POST@/user')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-central-1,77,437,0.17620137299771166
"('SOURCE', 'XXXX', 'slateingress@POST@/user')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/user,XXXX,us-south-1,91,437,0.20823798627002288
"('SOURCE', 'XXXX', 'slateingress@GET@/recommendations')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-east-1,100,439,0.22779043280182232
"('SOURCE', 'XXXX', 'slateingress@GET@/recommendations')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-west-1,182,439,0.4145785876993166
"('SOURCE', 'XXXX', 'slateingress@GET@/recommendations')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-central-1,77,439,0.17539863325740318
"('SOURCE', 'XXXX', 'slateingress@GET@/recommendations')",1,SOURCE,slateingress,SOURCE,slateingress@GET@/recommendations,XXXX,us-south-1,80,439,0.18223234624145787
"('SOURCE', 'XXXX', 'slateingress@POST@/reservation')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-east-1,88,843,0.10438908659549229
"('SOURCE', 'XXXX', 'slateingress@POST@/reservation')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-west-1,614,843,0.7283511269276394
"('SOURCE', 'XXXX', 'slateingress@POST@/reservation')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-central-1,72,843,0.08540925266903915
"('SOURCE', 'XXXX', 'slateingress@POST@/reservation')",1,SOURCE,slateingress,SOURCE,slateingress@POST@/reservation,XXXX,us-south-1,69,843,0.08185053380782918
"('frontend@GET@/hotels', 'us-east-1', 'profile@POST@/profile.Profile/GetProfiles')",2,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-east-1,us-east-1,181,181,1.0
"('frontend@GET@/hotels', 'us-west-1', 'profile@POST@/profile.Profile/GetProfiles')",2,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-west-1,us-west-1,245,245,1.0
"('frontend@GET@/hotels', 'us-central-1', 'profile@POST@/profile.Profile/GetProfiles')",2,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-central-1,us-central-1,220,220,1.0
"('frontend@GET@/hotels', 'us-south-1', 'profile@POST@/profile.Profile/GetProfiles')",2,frontend,profile,frontend@GET@/hotels,profile@POST@/profile.Profile/GetProfiles,us-south-1,us-south-1,210,210,1.0
"('frontend@GET@/hotels', 'us-east-1', 'reservation@POST@/reservation.Reservation/CheckAvailability')",2,frontend,reservation,frontend@GET@/hotels,reservation@POST@/reservation.Reservation/CheckAvailability,us-east-1,us-east-1,181,181,1.0
"('frontend@GET@/hotels', 'us-west-1', 'reservation@POST@/reservation.Reservation/CheckAvailability')",2,frontend,reservation,frontend@GET@/hotels,reservation@POST@/reservation.Reservation/CheckAvailability,us-west-1,us-west-1,245,245,1.0
