counter,region,service,endpoint,rps
162,us-west-1,frontend,frontend@GET@/recommendations,4
163,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,878
163,us-west-1,slateingress,slateingress@GET@/recommendations,840
163,us-west-1,frontend,frontend@GET@/recommendations,784
163,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,946
164,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1192
164,us-west-1,slateingress,slateingress@GET@/recommendations,1191
164,us-west-1,frontend,frontend@GET@/recommendations,1179
164,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1186
165,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1201
165,us-west-1,slateingress,slateingress@GET@/recommendations,1208
165,us-west-1,frontend,frontend@GET@/recommendations,1199
165,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1207
166,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1178
166,us-west-1,slateingress,slateingress@GET@/recommendations,1198
166,us-west-1,frontend,frontend@GET@/recommendations,1194
166,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1190
167,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1190
167,us-west-1,slateingress,slateingress@GET@/recommendations,1159
167,us-west-1,frontend,frontend@GET@/recommendations,1171
167,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1167
168,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1015
168,us-west-1,slateingress,slateingress@GET@/recommendations,1191
168,us-west-1,frontend,frontend@GET@/recommendations,1177
168,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1207
169,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1221
169,us-west-1,slateingress,slateingress@GET@/recommendations,1213
169,us-west-1,frontend,frontend@GET@/recommendations,1211
169,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1198
170,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1159
170,us-west-1,slateingress,slateingress@GET@/recommendations,1189
170,us-west-1,frontend,frontend@GET@/recommendations,1203
170,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1190
171,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1179
171,us-west-1,slateingress,slateingress@GET@/recommendations,1174
171,us-west-1,frontend,frontend@GET@/recommendations,1173
171,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1165
172,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1187
172,us-west-1,slateingress,slateingress@GET@/recommendations,1190
172,us-west-1,frontend,frontend@GET@/recommendations,1199
172,us-west-1,recommendation,recommendation@POST@/recommendation.Recommendation/GetRecommendations,1205
173,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,1197
