counter,region,service,endpoint,rps
188,us-west-1,frontend,frontend@POST@/reservation,78
189,us-west-1,slateingress,slateingress@POST@/reservation,65
189,us-west-1,frontend,frontend@POST@/reservation,214
189,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,23
189,us-west-1,user,user@POST@/user.User/CheckUser,234
190,us-west-1,slateingress,slateingress@POST@/reservation,409
190,us-west-1,frontend,frontend@POST@/reservation,214
190,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,404
190,us-west-1,user,user@POST@/user.User/CheckUser,234
191,us-west-1,slateingress,slateingress@POST@/reservation,409
191,us-west-1,frontend,frontend@POST@/reservation,421
191,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,404
191,us-west-1,user,user@POST@/user.User/CheckUser,422
192,us-west-1,slateingress,slateingress@POST@/reservation,427
192,us-west-1,frontend,frontend@POST@/reservation,409
192,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,435
192,us-west-1,user,user@POST@/user.User/CheckUser,422
193,us-west-1,slateingress,slateingress@POST@/reservation,418
193,us-west-1,frontend,frontend@POST@/reservation,404
193,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,435
193,us-west-1,user,user@POST@/user.User/CheckUser,401
194,us-west-1,slateingress,slateingress@POST@/reservation,389
194,us-west-1,frontend,frontend@POST@/reservation,416
194,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,400
194,us-west-1,user,user@POST@/user.User/CheckUser,401
195,us-west-1,slateingress,slateingress@POST@/reservation,410
195,us-west-1,frontend,frontend@POST@/reservation,416
195,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,422
195,us-west-1,user,user@POST@/user.User/CheckUser,397
196,us-west-1,slateingress,slateingress@POST@/reservation,409
196,us-west-1,frontend,frontend@POST@/reservation,372
196,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,422
196,us-west-1,user,user@POST@/user.User/CheckUser,423
197,us-west-1,slateingress,slateingress@POST@/reservation,373
197,us-west-1,frontend,frontend@POST@/reservation,372
197,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,422
197,us-west-1,user,user@POST@/user.User/CheckUser,366
198,us-west-1,slateingress,slateingress@POST@/reservation,373
198,us-west-1,frontend,frontend@POST@/reservation,384
198,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,360
198,us-west-1,user,user@POST@/user.User/CheckUser,366
199,us-west-1,slateingress,slateingress@POST@/reservation,373
199,us-west-1,frontend,frontend@POST@/reservation,378
199,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,357
199,us-west-1,user,user@POST@/user.User/CheckUser,385
200,us-west-1,slateingress,slateingress@POST@/reservation,373
200,us-west-1,frontend,frontend@POST@/reservation,385
200,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,429
200,us-west-1,user,user@POST@/user.User/CheckUser,374
201,us-west-1,slateingress,slateingress@POST@/reservation,405
201,us-west-1,frontend,frontend@POST@/reservation,385
201,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,435
201,us-west-1,user,user@POST@/user.User/CheckUser,414
202,us-west-1,slateingress,slateingress@POST@/reservation,391
202,us-west-1,frontend,frontend@POST@/reservation,373
202,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,372
202,us-west-1,user,user@POST@/user.User/CheckUser,399
203,us-west-1,slateingress,slateingress@POST@/reservation,367
203,us-west-1,frontend,frontend@POST@/reservation,358
203,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,376
203,us-west-1,user,user@POST@/user.User/CheckUser,374
204,us-west-1,slateingress,slateingress@POST@/reservation,378
204,us-west-1,frontend,frontend@POST@/reservation,371
204,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,376
204,us-west-1,user,user@POST@/user.User/CheckUser,374
205,us-west-1,slateingress,slateingress@POST@/reservation,381
205,us-west-1,frontend,frontend@POST@/reservation,386
205,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,385
205,us-west-1,user,user@POST@/user.User/CheckUser,374
206,us-west-1,slateingress,slateingress@POST@/reservation,381
206,us-west-1,frontend,frontend@POST@/reservation,400
206,us-west-1,reservation,reservation@POST@/reservation.Reservation/MakeReservation,385
206,us-west-1,user,user@POST@/user.User/CheckUser,390
207,us-west-1,slateingress,slateingress@POST@/reservation,395
207,us-west-1,frontend,frontend@POST@/reservation,412
