counter,region,service,endpoint,rps
181,us-west-1,slateingress,slateingress@POST@/user,18
181,us-west-1,frontend,frontend@POST@/user,24
181,us-west-1,user,user@POST@/user.User/CheckUser,4
182,us-west-1,slateingress,slateingress@POST@/user,1017
182,us-west-1,frontend,frontend@POST@/user,1049
182,us-west-1,user,user@POST@/user.User/CheckUser,1178
183,us-west-1,slateingress,slateingress@POST@/user,1293
183,us-west-1,frontend,frontend@POST@/user,1288
183,us-west-1,user,user@POST@/user.User/CheckUser,1284
184,us-west-1,slateingress,slateingress@POST@/user,1281
184,us-west-1,frontend,frontend@POST@/user,1293
184,us-west-1,user,user@POST@/user.User/CheckUser,1316
185,us-west-1,slateingress,slateingress@POST@/user,1303
185,us-west-1,frontend,frontend@POST@/user,1310
185,us-west-1,user,user@POST@/user.User/CheckUser,1259
186,us-west-1,slateingress,slateingress@POST@/user,1260
186,us-west-1,frontend,frontend@POST@/user,1259
186,us-west-1,user,user@POST@/user.User/CheckUser,1267
187,us-west-1,slateingress,slateingress@POST@/user,1304
187,us-west-1,frontend,frontend@POST@/user,1299
187,us-west-1,user,user@POST@/user.User/CheckUser,1321
188,us-west-1,slateingress,slateingress@POST@/user,1299
188,us-west-1,frontend,frontend@POST@/user,1292
188,us-west-1,user,user@POST@/user.User/CheckUser,1282
189,us-west-1,slateingress,slateingress@POST@/user,1286
189,us-west-1,frontend,frontend@POST@/user,1274
189,us-west-1,user,user@POST@/user.User/CheckUser,1284
190,us-west-1,slateingress,slateingress@POST@/user,1267
190,us-west-1,frontend,frontend@POST@/user,1291
190,us-west-1,user,user@POST@/user.User/CheckUser,1269
191,us-west-1,slateingress,slateingress@POST@/user,1291
191,us-west-1,frontend,frontend@POST@/user,1305
191,us-west-1,user,user@POST@/user.User/CheckUser,1333
192,us-west-1,slateingress,slateingress@POST@/user,1342
192,us-west-1,frontend,frontend@POST@/user,1319
192,us-west-1,user,user@POST@/user.User/CheckUser,1313
193,us-west-1,slateingress,slateingress@POST@/user,1273
193,us-west-1,frontend,frontend@POST@/user,1288
193,us-west-1,user,user@POST@/user.User/CheckUser,1284
194,us-west-1,slateingress,slateingress@POST@/user,1261
194,us-west-1,frontend,frontend@POST@/user,1250
194,us-west-1,user,user@POST@/user.User/CheckUser,1270
195,us-west-1,slateingress,slateingress@POST@/user,1321
195,us-west-1,frontend,frontend@POST@/user,1327
195,us-west-1,user,user@POST@/user.User/CheckUser,1283
196,us-west-1,slateingress,slateingress@POST@/user,1281
196,us-west-1,frontend,frontend@POST@/user,1265
196,us-west-1,user,user@POST@/user.User/CheckUser,1257
197,us-west-1,slateingress,slateingress@POST@/user,1210
197,us-west-1,frontend,frontend@POST@/user,1218
197,us-west-1,user,user@POST@/user.User/CheckUser,1278
198,us-west-1,slateingress,slateingress@POST@/user,1361
198,us-west-1,frontend,frontend@POST@/user,1357
198,us-west-1,user,user@POST@/user.User/CheckUser,1369
199,us-west-1,slateingress,slateingress@POST@/user,1387
199,us-west-1,frontend,frontend@POST@/user,1384
199,us-west-1,user,user@POST@/user.User/CheckUser,1307
200,us-west-1,slateingress,slateingress@POST@/user,1266
200,us-west-1,frontend,frontend@POST@/user,1258
200,us-west-1,user,user@POST@/user.User/CheckUser,1317
201,us-west-1,slateingress,slateingress@POST@/user,1294
201,us-west-1,frontend,frontend@POST@/user,1318
201,us-west-1,user,user@POST@/user.User/CheckUser,1278
202,us-west-1,slateingress,slateingress@POST@/user,1310
202,us-west-1,frontend,frontend@POST@/user,1299
202,us-west-1,user,user@POST@/user.User/CheckUser,1341
203,us-west-1,slateingress,slateingress@POST@/user,1358
203,us-west-1,frontend,frontend@POST@/user,1366
203,us-west-1,user,user@POST@/user.User/CheckUser,1344
204,us-west-1,slateingress,slateingress@POST@/user,1326
204,us-west-1,frontend,frontend@POST@/user,1301
204,us-west-1,user,user@POST@/user.User/CheckUser,1307
205,us-west-1,slateingress,slateingress@POST@/user,1319
205,us-west-1,frontend,frontend@POST@/user,1330
205,us-west-1,user,user@POST@/user.User/CheckUser,1309
206,us-west-1,slateingress,slateingress@POST@/user,1279
206,us-west-1,frontend,frontend@POST@/user,1293
206,us-west-1,user,user@POST@/user.User/CheckUser,1266
207,us-west-1,slateingress,slateingress@POST@/user,1255
207,us-west-1,frontend,frontend@POST@/user,1236
207,us-west-1,user,user@POST@/user.User/CheckUser,1274
208,us-west-1,slateingress,slateingress@POST@/user,1261
208,us-west-1,frontend,frontend@POST@/user,1271
208,us-west-1,user,user@POST@/user.User/CheckUser,1238
209,us-west-1,slateingress,slateingress@POST@/user,1287
209,us-west-1,frontend,frontend@POST@/user,1297
209,us-west-1,user,user@POST@/user.User/CheckUser,1306
210,us-west-1,slateingress,slateingress@POST@/user,1291
210,us-west-1,frontend,frontend@POST@/user,1282
210,us-west-1,user,user@POST@/user.User/CheckUser,1301
211,us-west-1,slateingress,slateingress@POST@/user,1302
211,us-west-1,frontend,frontend@POST@/user,1318
211,us-west-1,user,user@POST@/user.User/CheckUser,1322
212,us-west-1,slateingress,slateingress@POST@/user,1346
212,us-west-1,frontend,frontend@POST@/user,1325
212,us-west-1,user,user@POST@/user.User/CheckUser,1324
213,us-west-1,slateingress,slateingress@POST@/user,1299
213,us-west-1,frontend,frontend@POST@/user,1311
213,us-west-1,user,user@POST@/user.User/CheckUser,1315
214,us-west-1,slateingress,slateingress@POST@/user,1293
214,us-west-1,frontend,frontend@POST@/user,1283
214,us-west-1,user,user@POST@/user.User/CheckUser,1261
215,us-west-1,slateingress,slateingress@POST@/user,1255
215,us-west-1,frontend,frontend@POST@/user,1274
215,us-west-1,user,user@POST@/user.User/CheckUser,1274
216,us-west-1,slateingress,slateingress@POST@/user,1284
216,us-west-1,frontend,frontend@POST@/user,1280
216,us-west-1,user,user@POST@/user.User/CheckUser,1280
217,us-west-1,slateingress,slateingress@POST@/user,1309
217,us-west-1,frontend,frontend@POST@/user,1309
217,us-west-1,user,user@POST@/user.User/CheckUser,1311
218,us-west-1,slateingress,slateingress@POST@/user,1290
218,us-west-1,frontend,frontend@POST@/user,1286
218,us-west-1,user,user@POST@/user.User/CheckUser,1297
219,us-west-1,slateingress,slateingress@POST@/user,1312
219,us-west-1,frontend,frontend@POST@/user,1286
219,us-west-1,user,user@POST@/user.User/CheckUser,1309
220,us-west-1,slateingress,slateingress@POST@/user,1367
220,us-west-1,frontend,frontend@POST@/user,1378
220,us-west-1,user,user@POST@/user.User/CheckUser,1348
221,us-west-1,slateingress,slateingress@POST@/user,1304
221,us-west-1,frontend,frontend@POST@/user,1306
221,us-west-1,user,user@POST@/user.User/CheckUser,1305
222,us-west-1,slateingress,slateingress@POST@/user,1303
222,us-west-1,frontend,frontend@POST@/user,1319
222,us-west-1,user,user@POST@/user.User/CheckUser,1331
223,us-west-1,slateingress,slateingress@POST@/user,1328
223,us-west-1,frontend,frontend@POST@/user,1304
223,us-west-1,user,user@POST@/user.User/CheckUser,1284
224,us-west-1,slateingress,slateingress@POST@/user,1266
224,us-west-1,frontend,frontend@POST@/user,1293
224,us-west-1,user,user@POST@/user.User/CheckUser,1293
225,us-west-1,slateingress,slateingress@POST@/user,1309
225,us-west-1,frontend,frontend@POST@/user,1285
225,us-west-1,user,user@POST@/user.User/CheckUser,1275
226,us-west-1,slateingress,slateingress@POST@/user,1238
226,us-west-1,frontend,frontend@POST@/user,1257
226,us-west-1,user,user@POST@/user.User/CheckUser,1269
227,us-west-1,slateingress,slateingress@POST@/user,1295
227,us-west-1,frontend,frontend@POST@/user,1303
227,us-west-1,user,user@POST@/user.User/CheckUser,1322
228,us-west-1,slateingress,slateingress@POST@/user,1341
228,us-west-1,frontend,frontend@POST@/user,1315
228,us-west-1,user,user@POST@/user.User/CheckUser,1349
229,us-west-1,slateingress,slateingress@POST@/user,1392
229,us-west-1,frontend,frontend@POST@/user,1383
229,us-west-1,user,user@POST@/user.User/CheckUser,1361
230,us-west-1,slateingress,slateingress@POST@/user,1348
230,us-west-1,frontend,frontend@POST@/user,1359
230,us-west-1,user,user@POST@/user.User/CheckUser,1334
231,us-west-1,slateingress,slateingress@POST@/user,1266
231,us-west-1,frontend,frontend@POST@/user,1276
231,us-west-1,user,user@POST@/user.User/CheckUser,1273
232,us-west-1,slateingress,slateingress@POST@/user,1215
232,us-west-1,frontend,frontend@POST@/user,1294
