counter,region,service,endpoint,rps
210,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,4
211,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,4
211,us-west-1,slateingress,slateingress@GET@/hotels,26
211,us-west-1,rate,rate@POST@/rate.Rate/GetRates,22
212,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,0
212,us-west-1,frontend,frontend@GET@/hotels,107
212,us-west-1,slateingress,slateingress@GET@/hotels,109
212,us-west-1,rate,rate@POST@/rate.Rate/GetRates,22
212,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,27
213,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,202
213,us-west-1,frontend,frontend@GET@/hotels,186
213,us-west-1,slateingress,slateingress@GET@/hotels,222
213,us-west-1,rate,rate@POST@/rate.Rate/GetRates,207
213,us-west-1,geo,geo@POST@/geo.Geo/Nearby,207
213,us-west-1,search,search@POST@/search.Search/Nearby,221
213,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,202
214,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,238
214,us-west-1,frontend,frontend@GET@/hotels,241
214,us-west-1,slateingress,slateingress@GET@/hotels,231
214,us-west-1,rate,rate@POST@/rate.Rate/GetRates,229
214,us-west-1,geo,geo@POST@/geo.Geo/Nearby,223
214,us-west-1,search,search@POST@/search.Search/Nearby,239
214,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,224
215,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,238
215,us-west-1,frontend,frontend@GET@/hotels,200
215,us-west-1,slateingress,slateingress@GET@/hotels,231
215,us-west-1,rate,rate@POST@/rate.Rate/GetRates,216
215,us-west-1,geo,geo@POST@/geo.Geo/Nearby,223
215,us-west-1,search,search@POST@/search.Search/Nearby,239
215,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,224
216,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,238
216,us-west-1,frontend,frontend@GET@/hotels,200
216,us-west-1,slateingress,slateingress@GET@/hotels,223
216,us-west-1,rate,rate@POST@/rate.Rate/GetRates,216
216,us-west-1,geo,geo@POST@/geo.Geo/Nearby,199
216,us-west-1,search,search@POST@/search.Search/Nearby,219
216,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,224
217,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,228
217,us-west-1,frontend,frontend@GET@/hotels,203
217,us-west-1,slateingress,slateingress@GET@/hotels,218
217,us-west-1,rate,rate@POST@/rate.Rate/GetRates,213
217,us-west-1,geo,geo@POST@/geo.Geo/Nearby,202
217,us-west-1,search,search@POST@/search.Search/Nearby,219
217,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,224
218,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,203
218,us-west-1,frontend,frontend@GET@/hotels,203
218,us-west-1,slateingress,slateingress@GET@/hotels,199
218,us-west-1,rate,rate@POST@/rate.Rate/GetRates,186
218,us-west-1,geo,geo@POST@/geo.Geo/Nearby,190
218,us-west-1,search,search@POST@/search.Search/Nearby,219
218,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,193
219,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,194
219,us-west-1,frontend,frontend@GET@/hotels,187
219,us-west-1,slateingress,slateingress@GET@/hotels,205
219,us-west-1,rate,rate@POST@/rate.Rate/GetRates,200
219,us-west-1,geo,geo@POST@/geo.Geo/Nearby,206
219,us-west-1,search,search@POST@/search.Search/Nearby,213
219,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,206
220,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,194
220,us-west-1,frontend,frontend@GET@/hotels,187
220,us-west-1,slateingress,slateingress@GET@/hotels,205
220,us-west-1,rate,rate@POST@/rate.Rate/GetRates,192
220,us-west-1,geo,geo@POST@/geo.Geo/Nearby,212
220,us-west-1,search,search@POST@/search.Search/Nearby,213
220,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,206
221,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,203
221,us-west-1,frontend,frontend@GET@/hotels,196
221,us-west-1,slateingress,slateingress@GET@/hotels,176
221,us-west-1,rate,rate@POST@/rate.Rate/GetRates,192
221,us-west-1,geo,geo@POST@/geo.Geo/Nearby,191
221,us-west-1,search,search@POST@/search.Search/Nearby,176
221,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,206
222,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,209
222,us-west-1,frontend,frontend@GET@/hotels,196
222,us-west-1,slateingress,slateingress@GET@/hotels,196
222,us-west-1,rate,rate@POST@/rate.Rate/GetRates,205
222,us-west-1,geo,geo@POST@/geo.Geo/Nearby,200
222,us-west-1,search,search@POST@/search.Search/Nearby,176
222,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,206
223,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,209
223,us-west-1,frontend,frontend@GET@/hotels,197
223,us-west-1,slateingress,slateingress@GET@/hotels,196
223,us-west-1,rate,rate@POST@/rate.Rate/GetRates,205
223,us-west-1,geo,geo@POST@/geo.Geo/Nearby,196
223,us-west-1,search,search@POST@/search.Search/Nearby,200
223,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,202
224,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,175
224,us-west-1,frontend,frontend@GET@/hotels,207
224,us-west-1,slateingress,slateingress@GET@/hotels,221
224,us-west-1,rate,rate@POST@/rate.Rate/GetRates,203
224,us-west-1,geo,geo@POST@/geo.Geo/Nearby,196
224,us-west-1,search,search@POST@/search.Search/Nearby,200
224,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,218
225,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,181
225,us-west-1,frontend,frontend@GET@/hotels,182
225,us-west-1,slateingress,slateingress@GET@/hotels,195
225,us-west-1,rate,rate@POST@/rate.Rate/GetRates,192
225,us-west-1,geo,geo@POST@/geo.Geo/Nearby,191
225,us-west-1,search,search@POST@/search.Search/Nearby,183
225,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,183
226,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,180
226,us-west-1,frontend,frontend@GET@/hotels,198
226,us-west-1,slateingress,slateingress@GET@/hotels,205
226,us-west-1,rate,rate@POST@/rate.Rate/GetRates,198
226,us-west-1,geo,geo@POST@/geo.Geo/Nearby,200
226,us-west-1,search,search@POST@/search.Search/Nearby,204
226,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,198
227,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,187
227,us-west-1,frontend,frontend@GET@/hotels,192
227,us-west-1,slateingress,slateingress@GET@/hotels,193
227,us-west-1,rate,rate@POST@/rate.Rate/GetRates,196
227,us-west-1,geo,geo@POST@/geo.Geo/Nearby,191
227,us-west-1,search,search@POST@/search.Search/Nearby,204
227,us-west-1,profile,profile@POST@/profile.Profile/GetProfiles,190
228,us-west-1,reservation,reservation@POST@/reservation.Reservation/CheckAvailability,216
228,us-west-1,frontend,frontend@GET@/hotels,195
